sentence_id	label	sentence	sentence_text	predicted_label	confidence_score
358af3f1-0d06-45db-95fa-804a299a0fa1	OBJ	['follow', 'day', 'actor', 'dub', 'new', 'hugh', 'grant', 'picture', 'jim', 'sturgess', 'musician', 'opposite', 'david', 'jason', 'touch', 'frost', 'march', '2003', 'speak', 'telegraph', 'time', 'jim', 'star', 'beatlesinspire', 'movie', 'universe', 'admit', 'not', 'read', 'book', 'audition']	follow day actor dub new hugh grant picture jim sturgess musician opposite david jason touch frost march 2003 speak telegraph time jim star beatlesinspire movie universe admit not read book audition	LABEL_1	0.6058095693588257
724f242d-9c17-4322-9494-c95f780a846d	OBJ	['collaborate', 'bevy', 'big', 'artist', 'include', 'gomez', 'track', '2023s', 'single', 'soon', '2019', 'song', 'not']	collaborate bevy big artist include gomez track 2023s single soon 2019 song not	LABEL_1	0.5794762969017029
9e230aa5-6726-4e79-bacb-dcaa393d0104	OBJ	['rule', 'moisturise', 'gina', 'use', 'organic', 'coconut', 'oil', 'day', 'body', 'admit', 'moisturise', 'entire', 'body', 'day', '19']	rule moisturise gina use organic coconut oil day body admit moisturise entire body day 19	LABEL_0	0.672678530216217
caf947b1-4603-49ce-a218-ff45596bf2af	OBJ	['second', 'group', 'barratt', 'target', 'ayrton', 'house', 'final', 'year', 'medical', 'student', 'graduate', 'trainee', 'surround', 'university', 'include', 'westminster', 'middlesex', 'ucl']	second group barratt target ayrton house final year medical student graduate trainee surround university include westminster middlesex ucl	LABEL_0	0.7867205142974854
f77261bb-91b1-4f85-809c-8a588bcf1ab7	OBJ	['osborne', 'slash', 'public', 'spend', '2010s', 'money', 'need', 'borrow']	osborne slash public spend 2010s money need borrow	LABEL_1	0.5766959190368652
2510c90d-872b-44f3-9329-7e614f6ba821	OBJ	['credit', 'card', 'maxe', 'need', 'immediately', 'tighten', 'belt']	credit card maxe need immediately tighten belt	LABEL_1	0.6888664364814758
fd834368-aa38-4dd6-aecd-ad2d6ac00ad0	OBJ	['inaccurate']	inaccurate	LABEL_0	0.6144837737083435
5fbcfd65-4130-4052-a15e-18d8dfea1a34	OBJ	['26yearold', 'granddaughter', 'eliza', 'brunero', 'lodge', 'wednesday', 'week']	26yearold granddaughter eliza brunero lodge wednesday week	LABEL_0	0.6287498474121094
79832fa6-a14c-44fe-88dd-f5b4d4274a6e	OBJ	['wangari', '16', 'kenyan', 'woman', 'die', 'allegedly', 'hand', 'partner', 'start', '2024']	wangari 16 kenyan woman die allegedly hand partner start 2024	LABEL_0	0.7783865332603455
d4e36e86-ec1c-435b-8781-2c3947400c9c	SUBJ	['caesar', 'kunikovs', 'watery', 'demise', 'late', 'blow', 'embarrassed', 'putin']	caesar kunikovs watery demise late blow embarrassed putin	LABEL_1	0.8590914607048035
aefb40bc-72e8-419b-897a-bb176e8d031d	OBJ	['bek', 'share', 'clip', 'happen', 'straight', 'continue', 'lunch', 'break', 'dip', 'not', 'tell', 'anybody']	bek share clip happen straight continue lunch break dip not tell anybody	LABEL_1	0.7624104619026184
4e021920-81a3-44e0-97e7-e5fc7d0acb46	OBJ	['know', 'heartbroken', 'lol']	know heartbroken lol	LABEL_1	0.7940313816070557
d7d77bb1-52da-4338-9831-bf9563e99824	OBJ	['not', 'add', 'life', 'certainly', 'brighten', 'brunero', 'beg', 'differ']	not add life certainly brighten brunero beg differ	LABEL_1	0.8332006931304932
ab515294-da71-4dd5-b561-888819da99ad	OBJ	['leo', 'woodall', 'enjoy', 'career', 'boost', 'portrayal', 'pamper', 'southern', 'toff', 'dexter', 'mayhew', '2011', 'film', 'adaptation', 'exact', 'opposite', 'effect', 'actor', 'jim', 'sturgess']	leo woodall enjoy career boost portrayal pamper southern toff dexter mayhew 2011 film adaptation exact opposite effect actor jim sturgess	LABEL_1	0.7061159610748291
b256f52b-e2ce-49f5-b3be-8b2e48e99000	OBJ	['scribble', 'see', 'feel', 'song', 'kind', 'write']	scribble see feel song kind write	LABEL_1	0.6234763264656067
a582e444-ee85-4bcd-bbe3-f4c8283ea08e	OBJ	['image', 'emmynominate', 'actress', 'embrace', 'blanco', 'passion', 'cook', 'prepare', 'platter', 'meatball']	image emmynominate actress embrace blanco passion cook prepare platter meatball	LABEL_1	0.7121762037277222
e6b6f43d-b414-49cf-b644-253093a8c63d	SUBJ	['follow', 'range', 'unmanned', 'surface', 'vehicle', 'usvs', 'hugely', 'successful', 'black', 'sea', 'attack']	follow range unmanned surface vehicle usvs hugely successful black sea attack	LABEL_1	0.7198976278305054
c8840daf-2871-4d51-9c40-53d22cd8a8f8	OBJ	['person', 'know', 'exactly', 'like', 'get', 'win', 'number', 'scratchcard', 'tell', 'leave', 'bitterly', 'disappoint']	person know exactly like get win number scratchcard tell leave bitterly disappoint	LABEL_1	0.8530898094177246
24062da2-0639-41f5-a748-2e0ec2735671	SUBJ	['selena', 'look', 'chic', 'brown', 'turtleneck', 'hair', 'brush', 'ponytail', 'half', 'rock', 'white', 'tee', 'gold', 'chain']	selena look chic brown turtleneck hair brush ponytail half rock white tee gold chain	LABEL_0	0.5690638422966003
1755cd5a-1126-4fa2-8019-b786ff97ae0d	OBJ	['refresh', 'beerandfizzypop', 'combination', 'bubble', 'away', 'quietly', 'constant', 'cult', 'pub', 'choice', 'half', 'lifetime', 'fizzle', 'past', '15', 'year']	refresh beerandfizzypop combination bubble away quietly constant cult pub choice half lifetime fizzle past 15 year	LABEL_1	0.8237101435661316
3243d4bb-838f-4fcf-bb5d-f52da208f7c2	OBJ	['kyiv', 'continue', 'target', 'russia', 'black', 'sea', 'fleet', 'great', 'effectdr', 'bastian', 'giegerich', 'iiss', 'security', 'analyst', 'vlad', 'black', 'sea', 'fleet', 'defensive', 'event', 'include', 'sea', 'drone', 'attack', 'december', 'badly', 'damage', 'land', 'ship', 'novorossiysk']	kyiv continue target russia black sea fleet great effectdr bastian giegerich iiss security analyst vlad black sea fleet defensive event include sea drone attack december badly damage land ship novorossiysk	LABEL_1	0.618729829788208
f9efdb63-a376-4520-9997-9202d5b6a24a	OBJ	['bonus', 'cook', 'cook', 'play', 'card', 'watch', 'tv', 'chat', 'hamilton', 'say']	bonus cook cook play card watch tv chat hamilton say	LABEL_0	0.8319987058639526
b7809a3b-a256-4fc8-a1ba-e77b979db214	OBJ	['fairly', 'close', 'wangari', 'recall', 'sadness', 'promise', 'send', 'money', 'follow', 'week', 'new', 'flat']	fairly close wangari recall sadness promise send money follow week new flat	LABEL_1	0.7147441506385803
7e6a1b93-7637-42c4-a647-fb173f65a9cb	SUBJ	['gather', 'intelligence', 'russian', 'operation']	gather intelligence russian operation	LABEL_0	0.6991693377494812
03802121-73ba-427a-8a60-1a5d3bc64dfe	OBJ	['gambler', '10k', '79k', 'week', 'life', 'scratch', 'card', 'scratch']	gambler 10k 79k week life scratch card scratch	LABEL_1	0.8347908854484558
3934802e-66b0-4501-9ff2-2a4ce3b19371	OBJ	['emma', 'dex', 'day', 'feel', 'good']	emma dex day feel good	LABEL_1	0.6540442705154419
4001d450-8685-448f-87a5-1b37620b6a19	OBJ	['rule', '10', 'happy', 'advise', 'like', 'song', 'not', 'worry', 'happy', 'create', 'life', 'meaningful', 'memory']	rule 10 happy advise like song not worry happy create life meaningful memory	LABEL_1	0.7903477549552917
b0397848-7de7-4a01-ba8f-160fa06bc1d6	OBJ	['impressively', 'ukrainian', 'force', 'manage', 'blow', 'russia', 'flagship', 'vessel', 'moskva', 'april', '2022']	impressively ukrainian force manage blow russia flagship vessel moskva april 2022	LABEL_1	0.7572789788246155
e17873cc-b5b9-463f-9234-7dba5c426489	SUBJ	['michelle', 'evidently', 'not', 'hold', 'blunder', 'couple', 'marry', '2015', 'meeting', 'late', '2012']	michelle evidently not hold blunder couple marry 2015 meeting late 2012	LABEL_1	0.7626194953918457
ad594f3b-dd25-48b6-b6f7-73b2803ecc8d	OBJ	['vigil', 'dub', 'dark', 'valentine', 'hold', 'kenya', 'week', 'month', 'dozen', 'woman', 'kill', 'allegedly', 'partner']	vigil dub dark valentine hold kenya week month dozen woman kill allegedly partner	LABEL_0	0.5333678126335144
dd9a987b-5cc9-454e-a468-9fcad51209d8	SUBJ	['radio', 'presenter', 'reveal', 'fool', 'star', 'rumble', 'porky', 'pie', 'day', 'fume', 'mark', 'liar']	radio presenter reveal fool star rumble porky pie day fume mark liar	LABEL_1	0.773667573928833
69d8ea4a-ec89-46d8-bfd6-36b5d5990dc2	SUBJ	['snap', 'come', 'selena', 'surprised', 'fan', 'monday', 'racy', 'photo', 'benny', 'grab', 'cleavage', 'gomez', 'link', 'blanco', 'musical', 'artist', 'producer', 'songwriter', 'year', 'image', 'post', 'emmynominate', 'actress', 'embrace', 'blanco', 'passion', 'cook', 'prepare', 'platter', 'meatball', 'blanco', 'pose', 'gomez', 'relax', 'kitchen', 'area', 'home', 'alongside', 'friend', 'include', 'bear', 'actor', 'matty', 'matheson', 'sunday', 'couple', 'see', 'kiss', 'pose', 'velvet', 'red', 'couch', 'shoot', 'gomez', 'post', 'instagram', 'gomez', 'blanco', 'frequently', 'share', 'lighthearte', 'romantic', 'moment', 'instagram', 'early', 'day', 'relationship']	snap come selena surprised fan monday racy photo benny grab cleavage gomez link blanco musical artist producer songwriter year image post emmynominate actress embrace blanco passion cook prepare platter meatball blanco pose gomez relax kitchen area home alongside friend include bear actor matty matheson sunday couple see kiss pose velvet red couch shoot gomez post instagram gomez blanco frequently share lighthearte romantic moment instagram early day relationship	LABEL_1	0.6245077848434448
862af39e-999d-45ae-a196-0d664b918afd	SUBJ	['november', '17', '2023', 'sir', 'article', 'bbc', 'crisis', '17bn', 'pension', 'bill', 'star', '4112023', 'incorrect', 'significantly', 'inflate', 'bbcs', 'obligation', 'fund', 'define', 'benefit', 'pension', 'scheme', 'shortfall', 'employer', 'contribution', 'rate']	november 17 2023 sir article bbc crisis 17bn pension bill star 4112023 incorrect significantly inflate bbcs obligation fund define benefit pension scheme shortfall employer contribution rate	LABEL_1	0.6619119048118591
4228be63-59b1-4e9e-af15-30d5a3e05297	OBJ	['crime', 'currently', 'fall', 'homicide', 'provision', 'right', 'group', 'account', 'unequal', 'power', 'relation', 'man', 'woman', 'drive', 'characterise', 'killing']	crime currently fall homicide provision right group account unequal power relation man woman drive characterise killing	LABEL_1	0.6662818193435669
bfe3f08a-66a7-40bb-ae0a-99d7e8a53749	SUBJ	['frh', 'natur', 'radler', '25', 'real', 'ale', 'store', '185', '500ml', 'hop', 'burn', 'black', '230', 'grapefruit', 'bag', 'seek', 'lemonyfresh', 'delight', 'frh']	frh natur radler 25 real ale store 185 500ml hop burn black 230 grapefruit bag seek lemonyfresh delight frh	LABEL_1	0.749191403388977
6a301965-71ad-4bd7-ad21-d841f1bc627a	OBJ	['follow', 'jim', 'go', 'star', '2012', 'adaptation', 'david', 'mitchell', 'cloud', 'atlas', 'divide', 'audience']	follow jim go star 2012 adaptation david mitchell cloud atlas divide audience	LABEL_1	0.6431006789207458
41ece2d7-2c31-4f31-975b-9684c49518a5	SUBJ	['limit', 'spend', 'limit', 'income']	limit spend limit income	LABEL_0	0.6492942571640015
5a0f74a8-51ac-4d92-b1e6-29416f9fa7c2	SUBJ	['unlike', 'lemon', 'offering', 'not', 'soapy', 'natural', 'lemon', 'flavour']	unlike lemon offering not soapy natural lemon flavour	LABEL_1	0.521022617816925
db5243b5-245a-4ea9-8643-22beb3fe1ffa	OBJ	['blanco', 'past', 'rumor', 'romance', 'elsie', 'hewitt', '27yearold', 'modelactress', 'london', 'link', 'jason', 'sudeikis', '48']	blanco past rumor romance elsie hewitt 27yearold modelactress london link jason sudeikis 48	LABEL_1	0.5237053632736206
5bcfc3f5-bf5b-43e0-948c-a1338958c2ba	OBJ	['schedule', 'contribution', 'agree', 'scheme', 'trustee', '2022', 'actuarial', 'valuation', 'state', 'employer', 'contribution', 'rate', 'define', 'benefit', 'pension', 'scheme', 'currently', 'set', '30', 'member', 'pensionable', 'salary']	schedule contribution agree scheme trustee 2022 actuarial valuation state employer contribution rate define benefit pension scheme currently set 30 member pensionable salary	LABEL_0	0.6911333203315735
14a4a49b-7a4d-42d5-b83f-3cfa9d9a82ce	OBJ	['want']	want	LABEL_0	0.8628681898117065
2e22606b-3230-4b52-affc-7e3b90961a40	OBJ	['nearly', 'half', 'republican', 'rightleane', 'independent', 'say', 'provide', 'aid', 'ukraine', 'accord', 'survey', 'pew', 'research', 'center', 'conduct', 'late', 'year']	nearly half republican rightleane independent say provide aid ukraine accord survey pew research center conduct late year	LABEL_0	0.8666512966156006
851fbdb3-69b7-4381-a194-f40324d295da	SUBJ	['archconservative', 'suggest', 'time', 'mcconnell', 'step']	archconservative suggest time mcconnell step	LABEL_0	0.7398985028266907
8150e048-7c98-47d5-b3fb-815d10fea4dd	OBJ	['maintain', 'healthy', 'weight', 'preserve', 'facial', 'structure', 'collagen']	maintain healthy weight preserve facial structure collagen	LABEL_0	0.7061751484870911
68427b36-1420-4048-802b-12904e1fae8b	SUBJ	['later', 'campaign', 'speech', 'trump', 'rattle', 'american', 'ally', 'europe', 'claim', 'encourage', 'russia', 'attack', 'nato', 'ally', 'pay', 'maintain', 'security', 'alliance']	later campaign speech trump rattle american ally europe claim encourage russia attack nato ally pay maintain security alliance	LABEL_1	0.5311965942382812
eb7f6801-d741-41ba-81b7-1fff3f8bcd70	SUBJ	['mark', 'cheeky', 'confession', 'onair', 'host', 'heart', 'fm', 'radio', 'programme', 'monday', 'admit', 'get', 'clock', 'michelle', 'find', 'restaurant', 'takeaway', 'bag', 'bin']	mark cheeky confession onair host heart fm radio programme monday admit get clock michelle find restaurant takeaway bag bin	LABEL_1	0.7258259654045105
6fcd87b6-cc09-4128-a3c5-de0cb10c95b5	OBJ	['facial', 'expression', 'eye', 'lip', 'hair', 'arm', 'leg', 'chest', 'butt', 'dimple', 'texture', 'fully', 'integrate', 'fabulous', 'pay', 'exclusive', 'story']	facial expression eye lip hair arm leg chest butt dimple texture fully integrate fabulous pay exclusive story	LABEL_1	0.6249564290046692
39181741-6a27-4486-a9be-08f1d2563018	OBJ	['2022', 'valuation', 'fund', 'improve']	2022 valuation fund improve	LABEL_0	0.7773185968399048
1ebba56f-2bc7-447b-a46a-052d7e3d03bc	OBJ	['say', 'young', 'age', 'local', 'theatre', 'town', 'go', 'local', 'school', 'cast', 'load', 'kid', 'professional', 'production', 'wind', 'willow']	say young age local theatre town go local school cast load kid professional production wind willow	LABEL_0	0.5963367819786072
ee7affea-066a-4629-8b95-f9c2b1ebc8fd	OBJ	['rule', 'love', 'accord', 'gina', 'love', 'love', 'life', 'love']	rule love accord gina love love life love	LABEL_1	0.648629367351532
0a266b79-7473-43f0-8179-b29d2b762fc0	SUBJ	['anne', 'hathaway']	anne hathaway	LABEL_0	0.8304707407951355
7496f326-40f4-4e05-99e5-1cd2f8476285	OBJ	['watch', 'granddaughter', 'play', 'wairimu', 'wonder', 'thing', 'play', 'differently']	watch granddaughter play wairimu wonder thing play differently	LABEL_1	0.6848755478858948
87b573bd-fdf7-42f7-8ca9-3c2a2e19d227	OBJ	['rule', 'attitude', 'gina', 'stress', 'importance', 'think', 'young', 'suggest', 'think']	rule attitude gina stress importance think young suggest think	LABEL_1	0.6264784336090088
ee8513a8-c3ef-4d3e-8e1b-d8bb4148dc43	OBJ	['variety', 'not', 'gush', 'say', 'drama', 'stay', 'quarantine']	variety not gush say drama stay quarantine	LABEL_1	0.6121523976325989
06898f06-51a4-48e8-a5eb-f3fb296fd1ae	OBJ	['ohio', 'senator', 'jd', 'vance', 'trump', 'loyalist', 'claim', 'effort', 'replenish', 'ukraine', 'war', 'chest', 'plot', 'republican', 'establishment', 'stop', 'election', 'donald', 'trump']	ohio senator jd vance trump loyalist claim effort replenish ukraine war chest plot republican establishment stop election donald trump	LABEL_0	0.5811156034469604
